id_estudiante,nombre,carrera,edad,genero,semestre
584,Daniela Díaz,Psicología,34,Femenino,7
585,José Torres,Sistemas,28,Masculino,1
586,José Pérez,Derecho,34,Femenino,10
587,María Torres,Sistemas,25,Masculino,5
588,Andrés Pérez,Administración,30,Femenino,3
589,Carlos López,Psicología,28,Femenino,10
590,Ana Díaz,Psicología,22,Masculino,8
591,Andrés Castillo,Administración,33,Masculino,2
592,Ana López,Psicología,25,Masculino,9
593,Daniela Pérez,Contabilidad,24,Masculino,6
594,Carlos Díaz,Sistemas,18,Masculino,10
595,Carlos Gómez,Psicología,29,Masculino,6
596,Pedro Ruiz,Sistemas,28,Femenino,6
597,Carlos Torres,Educación,31,Femenino,6
598,Carlos Vega,Educación,29,Masculino,10
599,Carlos Morales,Contabilidad,27,Masculino,3
600,Ana Ruiz,Derecho,19,Masculino,10
601,Camila Ruiz,Administración,21,Femenino,3
602,Camila Gómez,Administración,29,Femenino,3
603,Luis Díaz,Derecho,18,Femenino,4
604,María Gómez,Contabilidad,26,Masculino,1
605,Ana Morales,Derecho,31,Masculino,7
606,Daniela Morales,Contabilidad,35,Femenino,2
607,Daniela Ruiz,Educación,25,Masculino,8
608,Luis Pérez,Contabilidad,18,Femenino,5
609,Luis Gómez,Contabilidad,23,Femenino,3
610,Luis Vega,Sistemas,28,Femenino,1
611,Pedro Torres,Psicología,31,Masculino,1
612,Luis Díaz,Administración,24,Femenino,9
613,Andrés Castillo,Educación,27,Femenino,4
614,Luis Pérez,Derecho,35,Femenino,3
615,Ana Díaz,Sistemas,31,Masculino,5
616,Sofía Ramírez,Administración,21,Masculino,4
617,Carlos Castillo,Sistemas,33,Masculino,5
618,Pedro Ramírez,Derecho,26,Masculino,9
619,Pedro Torres,Contabilidad,30,Femenino,3
620,Daniela Pérez,Contabilidad,32,Femenino,5
621,María Castillo,Psicología,19,Masculino,2
622,Luis Díaz,Psicología,31,Masculino,9
623,Ana Morales,Psicología,31,Femenino,10
624,María Ramírez,Contabilidad,20,Femenino,1
625,Andrés Ruiz,Psicología,22,Masculino,8
626,Carlos Torres,Administración,24,Masculino,1
627,Pedro Gómez,Educación,31,Masculino,3
628,Sofía Castillo,Contabilidad,20,Masculino,7
629,Andrés Morales,Psicología,28,Femenino,9
630,Daniela Pérez,Educación,34,Femenino,2
631,Pedro Torres,Administración,21,Masculino,10
632,Luis Castillo,Psicología,29,Femenino,5
633,Pedro Ramírez,Psicología,33,Masculino,3
634,José Morales,Administración,30,Masculino,7
635,Camila López,Sistemas,33,Femenino,6
636,Ana Díaz,Contabilidad,27,Femenino,8
637,Luis López,Administración,27,Femenino,6
638,José Morales,Psicología,20,Masculino,8
639,María Morales,Educación,33,Femenino,1
640,Andrés Torres,Sistemas,27,Femenino,3
641,Andrés Ruiz,Sistemas,23,Masculino,4
642,Ana López,Sistemas,32,Masculino,6
643,María Castillo,Contabilidad,32,Femenino,2
644,Ana López,Contabilidad,33,Femenino,3
645,Daniela Ruiz,Psicología,29,Femenino,3
646,José Gómez,Contabilidad,18,Femenino,1
647,Carlos Ruiz,Administración,25,Masculino,4
648,José Morales,Psicología,18,Masculino,8
649,Carlos Torres,Psicología,18,Masculino,5
650,Sofía Castillo,Educación,26,Femenino,7
651,Camila Ramírez,Contabilidad,24,Femenino,5
652,Andrés Ruiz,Derecho,21,Masculino,9
653,Camila Vega,Educación,27,Femenino,2
654,Daniela Gómez,Contabilidad,26,Femenino,5
655,José Castillo,Administración,22,Masculino,1
656,Sofía Morales,Educación,28,Masculino,1
657,Daniela Castillo,Contabilidad,31,Femenino,7
658,Ana Ruiz,Educación,24,Femenino,4
659,Andrés Ramírez,Educación,29,Femenino,3
660,Andrés Torres,Contabilidad,21,Femenino,3
661,José Vega,Administración,28,Masculino,4
662,Camila López,Educación,27,Femenino,6
663,Camila Castillo,Psicología,27,Femenino,2
664,Daniela Pérez,Educación,20,Femenino,4
665,Andrés Gómez,Educación,30,Femenino,7
666,Ana Torres,Administración,24,Femenino,7
667,Sofía Ramírez,Administración,28,Masculino,2
668,Daniela Díaz,Educación,23,Femenino,1
669,Ana Ramírez,Contabilidad,24,Masculino,10
670,Carlos Ramírez,Sistemas,22,Femenino,7
671,Pedro Morales,Derecho,30,Masculino,1
672,Andrés López,Educación,29,Masculino,6
673,Andrés López,Sistemas,18,Masculino,4
674,Camila Castillo,Administración,21,Femenino,9
675,Sofía Castillo,Administración,20,Masculino,5
676,José Ramírez,Educación,34,Femenino,7
677,Carlos Díaz,Derecho,29,Masculino,3
678,Pedro Pérez,Administración,25,Masculino,4
679,Ana Ruiz,Psicología,23,Masculino,6
680,Ana Morales,Educación,26,Masculino,10
681,Ana Gómez,Educación,18,Masculino,2
682,Pedro Ramírez,Derecho,21,Femenino,8
683,Carlos López,Educación,18,Femenino,7
684,Luis Vega,Contabilidad,22,Femenino,2
685,Andrés Ruiz,Sistemas,27,Masculino,2
686,Daniela López,Psicología,24,Femenino,9
687,María Díaz,Educación,31,Femenino,3
688,Ana Vega,Derecho,24,Femenino,6
689,María Pérez,Sistemas,20,Masculino,10
690,Daniela Torres,Sistemas,34,Masculino,2
691,José López,Derecho,27,Femenino,8
692,Ana Gómez,Administración,19,Femenino,6
693,Camila Morales,Educación,21,Masculino,1
694,Ana Torres,Educación,23,Femenino,6
695,Daniela Ruiz,Contabilidad,20,Femenino,6
696,Carlos Gómez,Derecho,30,Femenino,5
697,Pedro Ramírez,Derecho,23,Masculino,3
698,Ana Torres,Sistemas,31,Femenino,10
699,Daniela Torres,Psicología,30,Femenino,10
700,Ana Torres,Derecho,33,Masculino,7
701,Daniela Pérez,Sistemas,26,Femenino,1
702,Andrés Ruiz,Educación,25,Femenino,9
703,Andrés Ruiz,Sistemas,31,Masculino,8
704,Camila Morales,Administración,35,Masculino,1
705,Carlos Vega,Derecho,33,Masculino,2
706,Daniela Díaz,Administración,28,Femenino,1
707,Andrés López,Psicología,30,Femenino,4
708,Luis Ramírez,Derecho,32,Masculino,8
709,Daniela Díaz,Sistemas,33,Masculino,2
710,Pedro Morales,Sistemas,35,Masculino,2
711,Sofía Ruiz,Educación,27,Masculino,8
712,Camila Díaz,Sistemas,25,Femenino,6
713,Andrés Ruiz,Psicología,33,Femenino,8
714,Luis Gómez,Educación,25,Masculino,6
715,Camila Castillo,Psicología,34,Femenino,2
716,Ana Torres,Derecho,22,Femenino,2
717,José Ruiz,Administración,24,Masculino,7
718,María Ramírez,Administración,28,Masculino,7
719,Ana Ruiz,Sistemas,32,Femenino,10
720,Andrés Torres,Derecho,18,Masculino,9
721,Pedro Ruiz,Derecho,34,Masculino,10
722,Carlos Torres,Sistemas,30,Femenino,9
723,Pedro Morales,Psicología,25,Femenino,7
724,Camila Castillo,Derecho,22,Masculino,7
725,Sofía Vega,Contabilidad,35,Femenino,9
726,María López,Administración,27,Femenino,3
727,Carlos Vega,Psicología,28,Masculino,6
728,Andrés Ramírez,Psicología,31,Femenino,7
729,Ana Vega,Sistemas,18,Femenino,3
730,Ana Pérez,Administración,26,Masculino,5
731,José Torres,Sistemas,27,Masculino,9
732,Ana Díaz,Derecho,21,Masculino,9
733,Pedro López,Psicología,27,Masculino,7
734,Pedro Morales,Educación,28,Masculino,1
735,José López,Psicología,32,Masculino,6
736,Sofía Vega,Educación,24,Masculino,5
737,Daniela Torres,Educación,20,Masculino,3
738,Andrés Gómez,Derecho,19,Femenino,5
739,Andrés Castillo,Administración,23,Femenino,1
740,Camila Ramírez,Educación,22,Masculino,3
741,Camila Ruiz,Sistemas,27,Femenino,10
742,Andrés Díaz,Sistemas,28,Masculino,3
743,Andrés Gómez,Psicología,23,Femenino,9
744,Andrés Morales,Sistemas,29,Masculino,4
745,Camila Díaz,Contabilidad,27,Masculino,10
746,Andrés Ramírez,Psicología,18,Masculino,6
747,Daniela López,Educación,25,Masculino,6
748,Pedro Gómez,Derecho,26,Femenino,1
749,Andrés Díaz,Psicología,34,Femenino,8
750,Ana Castillo,Educación,24,Femenino,9
751,Luis Gómez,Administración,35,Masculino,2
752,María López,Educación,31,Masculino,4
753,Andrés Morales,Educación,20,Masculino,1
754,Daniela Díaz,Sistemas,20,Masculino,1
755,Carlos Castillo,Psicología,20,Masculino,5
756,Pedro Morales,Derecho,30,Femenino,6
757,Ana Morales,Educación,21,Masculino,10
758,Luis Ruiz,Sistemas,20,Femenino,9
759,Luis Castillo,Educación,27,Masculino,5
760,Daniela Morales,Derecho,18,Femenino,3
761,Andrés López,Administración,30,Femenino,3
762,José Díaz,Sistemas,35,Masculino,2
763,Ana Pérez,Psicología,30,Masculino,5
764,María Díaz,Administración,31,Masculino,3
765,Carlos López,Psicología,26,Masculino,2
766,Carlos Ruiz,Sistemas,35,Femenino,9
767,Luis Castillo,Educación,20,Femenino,2
768,María Ruiz,Derecho,28,Femenino,3
769,María Gómez,Contabilidad,20,Masculino,6
770,Daniela Ramírez,Contabilidad,27,Masculino,10
771,Sofía Díaz,Contabilidad,31,Masculino,1
772,Camila López,Administración,31,Femenino,6
773,Carlos Díaz,Derecho,32,Femenino,6
774,José Ramírez,Psicología,21,Masculino,10
775,Luis Castillo,Administración,35,Masculino,5
776,Luis Gómez,Sistemas,34,Masculino,10
777,Sofía Morales,Psicología,24,Masculino,9
778,José Vega,Psicología,33,Masculino,6
779,Pedro López,Psicología,27,Masculino,8
780,Andrés Vega,Sistemas,30,Femenino,9
781,Ana López,Psicología,23,Masculino,8
782,Carlos Torres,Psicología,22,Femenino,6
783,Ana López,Derecho,25,Masculino,5
784,Camila López,Sistemas,24,Femenino,7
785,Daniela Ramírez,Sistemas,19,Femenino,2
786,Andrés Castillo,Educación,26,Masculino,7
787,Pedro Díaz,Psicología,20,Femenino,7
788,María Vega,Derecho,29,Femenino,8
789,Daniela Ruiz,Sistemas,34,Masculino,8
790,Carlos López,Sistemas,34,Femenino,4
791,Carlos Torres,Administración,29,Masculino,4
792,Pedro Díaz,Educación,21,Femenino,8
793,Daniela López,Psicología,23,Femenino,1
794,María Pérez,Administración,23,Masculino,9
795,Ana Ruiz,Administración,19,Masculino,5
796,Carlos Vega,Derecho,18,Femenino,2
797,María Ramírez,Psicología,33,Femenino,3
798,María Morales,Psicología,22,Masculino,10
799,Andrés Castillo,Administración,28,Femenino,10
800,Sofía Gómez,Administración,30,Femenino,3
801,Luis Pérez,Administración,34,Femenino,3
802,Sofía Gómez,Administración,33,Masculino,9
803,Andrés Gómez,Sistemas,33,Masculino,10
804,Andrés Pérez,Educación,31,Femenino,6
805,Ana Vega,Derecho,25,Femenino,7
806,Camila Ruiz,Educación,21,Femenino,3
807,José Ramírez,Administración,20,Femenino,10
808,Andrés Morales,Contabilidad,24,Masculino,1
809,Sofía Vega,Sistemas,34,Masculino,7
810,María Díaz,Derecho,29,Masculino,3
811,Pedro Ruiz,Contabilidad,26,Femenino,10
812,Camila Ruiz,Contabilidad,30,Masculino,7
813,Andrés Vega,Derecho,23,Femenino,9
814,Andrés Ramírez,Contabilidad,27,Femenino,7
815,Carlos Gómez,Educación,25,Femenino,3
816,Luis López,Psicología,30,Femenino,9
817,Sofía Pérez,Administración,30,Masculino,2
818,Carlos Ramírez,Psicología,31,Masculino,2
819,José López,Contabilidad,20,Masculino,7
820,Pedro Ruiz,Educación,34,Femenino,10
821,Ana Torres,Educación,33,Femenino,1
822,María Vega,Contabilidad,24,Masculino,10
823,Andrés Vega,Educación,25,Masculino,1
824,Camila López,Educación,18,Masculino,2
825,José Morales,Contabilidad,30,Femenino,10
826,María Vega,Sistemas,20,Masculino,9
827,José Vega,Psicología,29,Femenino,5
828,María Ruiz,Administración,32,Femenino,10
829,Ana Castillo,Administración,31,Masculino,9
830,Luis Vega,Contabilidad,28,Masculino,9
831,José Vega,Psicología,26,Femenino,7
832,Sofía Ramírez,Administración,28,Femenino,8
833,Sofía Pérez,Derecho,21,Femenino,2
834,Pedro López,Educación,25,Femenino,7
835,Camila Vega,Psicología,18,Femenino,4
836,José Gómez,Derecho,28,Masculino,9
837,Carlos Ramírez,Contabilidad,29,Masculino,10
838,José Torres,Educación,24,Femenino,4
839,María López,Contabilidad,24,Masculino,4
840,María Ruiz,Contabilidad,22,Masculino,2
841,Luis Ramírez,Psicología,18,Masculino,8
842,Camila Ruiz,Contabilidad,33,Femenino,8
843,Carlos Vega,Contabilidad,30,Masculino,10
844,Carlos Pérez,Psicología,31,Femenino,9
845,Ana Vega,Contabilidad,30,Masculino,8
846,Luis Vega,Derecho,28,Masculino,1
847,María Morales,Psicología,21,Femenino,6
848,Sofía Castillo,Administración,35,Femenino,4
849,José Ramírez,Psicología,28,Femenino,3
850,Daniela Morales,Administración,31,Femenino,6
851,Pedro Castillo,Derecho,23,Masculino,10
852,María Gómez,Educación,26,Masculino,9
853,Pedro Morales,Administración,22,Masculino,8
854,Ana Torres,Derecho,33,Masculino,9
855,Andrés Díaz,Derecho,27,Femenino,9
856,Sofía Pérez,Derecho,21,Masculino,1
857,María Castillo,Derecho,21,Femenino,6
858,José Díaz,Contabilidad,35,Femenino,6
859,Ana Morales,Sistemas,29,Masculino,10
860,Sofía Vega,Administración,27,Femenino,6
861,Andrés Ramírez,Educación,32,Masculino,7
862,Sofía Castillo,Derecho,22,Masculino,6
863,Pedro Ruiz,Psicología,30,Masculino,2
864,Carlos Díaz,Administración,28,Femenino,5
865,José Ruiz,Educación,30,Femenino,8
866,Camila Ruiz,Psicología,32,Femenino,3
867,Carlos Pérez,Administración,25,Femenino,2
868,María Torres,Derecho,21,Masculino,2
869,Daniela Vega,Sistemas,18,Femenino,9
870,Luis Gómez,Contabilidad,22,Masculino,7
871,José López,Administración,27,Femenino,3
872,Carlos Vega,Administración,18,Masculino,6
873,Camila Ramírez,Derecho,35,Femenino,9
874,Daniela Torres,Educación,35,Masculino,10
875,Sofía Ramírez,Educación,31,Femenino,6
876,Daniela Vega,Administración,20,Femenino,5
877,Camila Morales,Contabilidad,22,Femenino,1
878,Ana Vega,Administración,29,Femenino,8
879,Andrés Pérez,Educación,33,Femenino,5
880,Ana Morales,Contabilidad,25,Masculino,9
881,Camila López,Derecho,35,Femenino,7
882,María Torres,Educación,30,Femenino,4
883,José Gómez,Derecho,25,Femenino,5
884,Andrés Castillo,Derecho,24,Masculino,3
885,Carlos Castillo,Sistemas,32,Femenino,5
886,Sofía Ramírez,Administración,28,Masculino,3
887,Ana Vega,Sistemas,23,Masculino,5
888,José Torres,Educación,32,Masculino,4
889,Luis Torres,Sistemas,33,Masculino,6
890,Pedro Castillo,Derecho,29,Femenino,1
891,Camila Gómez,Administración,19,Femenino,7
892,Luis Vega,Derecho,23,Masculino,5
893,Pedro Pérez,Sistemas,25,Femenino,8
894,María Pérez,Administración,32,Masculino,9
895,María Ramírez,Derecho,27,Femenino,3
896,Ana Vega,Psicología,21,Femenino,8
897,José López,Contabilidad,19,Masculino,2
898,María Morales,Contabilidad,18,Masculino,5
899,Sofía Gómez,Derecho,25,Masculino,1
900,Sofía Ramírez,Educación,22,Femenino,2
901,María Torres,Derecho,20,Femenino,1
902,Ana Díaz,Educación,22,Masculino,3
903,Daniela López,Contabilidad,35,Femenino,8
904,María Pérez,Educación,30,Femenino,3
905,José Pérez,Derecho,32,Femenino,9
906,Daniela López,Psicología,23,Femenino,6
907,Daniela Castillo,Psicología,35,Masculino,2
908,Andrés Torres,Derecho,27,Femenino,9
909,Camila Ramírez,Sistemas,34,Femenino,3
910,Ana Ruiz,Contabilidad,25,Femenino,2
911,Andrés Morales,Administración,34,Femenino,9
912,Carlos Ruiz,Contabilidad,28,Femenino,6
913,Luis Gómez,Psicología,20,Masculino,3
914,Carlos Pérez,Administración,21,Femenino,4
915,Luis Pérez,Psicología,30,Femenino,9
916,Sofía Ruiz,Contabilidad,19,Femenino,4
917,Sofía Gómez,Sistemas,24,Femenino,2
918,Daniela Pérez,Contabilidad,35,Femenino,6
919,Ana Ruiz,Contabilidad,34,Masculino,2
920,José Gómez,Administración,34,Masculino,2
921,María Vega,Derecho,24,Masculino,9
922,María Ruiz,Educación,23,Femenino,2
923,Sofía Díaz,Educación,32,Femenino,2
924,Carlos Torres,Psicología,30,Femenino,3
925,Andrés Ruiz,Derecho,29,Femenino,9
926,Camila Díaz,Derecho,31,Femenino,10
927,María Ruiz,Psicología,24,Femenino,9
928,José Díaz,Derecho,32,Femenino,1
929,Ana Castillo,Psicología,18,Masculino,5
930,Ana Castillo,Administración,24,Femenino,1
931,José Vega,Psicología,35,Masculino,2
932,Ana Ramírez,Contabilidad,22,Masculino,5
933,Camila Ruiz,Administración,25,Femenino,5
934,Luis Ruiz,Derecho,24,Masculino,6
935,Daniela Torres,Derecho,21,Femenino,1
936,Sofía Morales,Sistemas,19,Femenino,6
937,Pedro Morales,Sistemas,25,Masculino,7
938,Ana Castillo,Psicología,19,Femenino,9
939,Sofía Torres,Contabilidad,34,Masculino,3
940,Ana Morales,Derecho,34,Masculino,4
941,Pedro Castillo,Derecho,22,Masculino,6
942,Luis Ramírez,Psicología,19,Femenino,5
943,Luis Morales,Psicología,31,Masculino,3
944,Daniela Vega,Administración,33,Femenino,10
945,María Vega,Psicología,34,Masculino,4
946,Luis Castillo,Derecho,28,Masculino,2
947,Pedro Morales,Contabilidad,29,Masculino,6
948,Camila Ruiz,Educación,18,Femenino,3
949,Camila Ruiz,Derecho,22,Femenino,1
950,María López,Educación,29,Masculino,2
951,Luis Pérez,Administración,22,Femenino,1
952,Camila Gómez,Contabilidad,32,Femenino,1
953,Camila López,Educación,35,Masculino,4
954,Andrés Vega,Contabilidad,35,Femenino,10
955,Carlos Pérez,Derecho,34,Masculino,5
956,Carlos Pérez,Contabilidad,24,Femenino,1
957,Daniela Pérez,Sistemas,30,Femenino,6
958,Luis Pérez,Contabilidad,30,Masculino,7
959,Andrés Gómez,Contabilidad,33,Masculino,3
960,María Vega,Derecho,35,Masculino,1
961,María Vega,Contabilidad,28,Femenino,7
962,Carlos Pérez,Contabilidad,29,Femenino,5
963,María Vega,Contabilidad,19,Femenino,7
964,Ana Vega,Contabilidad,25,Masculino,6
965,Pedro Torres,Sistemas,30,Masculino,7
966,María Ruiz,Administración,31,Femenino,10
967,Camila Ramírez,Psicología,22,Masculino,3
968,Sofía Vega,Educación,24,Masculino,5
969,Andrés Torres,Derecho,22,Masculino,6
970,Luis Vega,Psicología,21,Masculino,6
971,Carlos Pérez,Contabilidad,31,Femenino,5
972,Daniela Castillo,Administración,24,Masculino,3
973,Carlos Pérez,Psicología,26,Masculino,10
974,María López,Educación,18,Femenino,2
975,Daniela Torres,Psicología,33,Femenino,3
976,Pedro Ramírez,Derecho,22,Masculino,4
977,María Pérez,Derecho,18,Femenino,7
978,María López,Administración,20,Masculino,8
979,Sofía Ramírez,Educación,28,Femenino,4
980,Pedro Morales,Sistemas,30,Femenino,7
981,Sofía Ruiz,Psicología,35,Masculino,9
982,Luis Ramírez,Derecho,19,Masculino,9
983,Andrés Morales,Educación,19,Femenino,9
984,Ana López,Contabilidad,32,Femenino,5
985,José Ramírez,Administración,31,Femenino,10
986,Ana Vega,Administración,32,Femenino,2
987,Andrés Gómez,Administración,35,Masculino,7
988,Pedro Díaz,Derecho,18,Masculino,8
989,Sofía López,Derecho,20,Femenino,6
990,Carlos Gómez,Sistemas,21,Femenino,6
991,Luis Vega,Educación,30,Masculino,7
992,Andrés Morales,Sistemas,23,Femenino,10
993,Carlos Torres,Administración,23,Masculino,7
994,José Castillo,Educación,32,Femenino,3
995,Luis Torres,Administración,18,Femenino,1
996,Daniela Ramírez,Derecho,35,Masculino,10
997,Daniela López,Administración,33,Femenino,7
998,Daniela Gómez,Psicología,18,Masculino,9
999,José Ruiz,Educación,35,Masculino,1
1000,Carlos Torres,Sistemas,29,Masculino,3
1001,Ana Ruiz,Psicología,27,Femenino,2
1002,Ana Gómez,Derecho,23,Masculino,5
1003,Sofía Ruiz,Psicología,35,Masculino,8
1004,Sofía Díaz,Sistemas,20,Femenino,6
1005,Camila Morales,Sistemas,31,Masculino,5
1006,Daniela Torres,Sistemas,26,Femenino,9
1007,Pedro Vega,Administración,24,Masculino,2
1008,Sofía Vega,Sistemas,33,Femenino,7
1009,Sofía Díaz,Contabilidad,34,Femenino,3
1010,Sofía Ruiz,Derecho,34,Femenino,8
1011,Carlos Ruiz,Administración,27,Masculino,1
