id_estudiante,nombre,carrera,edad,genero,semestre,id_nota,materia,nota,asistencia
358,Carlos Ramírez,Psicología,28,Femenino,5,4935,Administración,6.14,88
359,Sofía Ramírez,Administración,25,Femenino,9,3634,Auditoría,5.07,69
359,Sofía Ramírez,Administración,25,Femenino,9,4754,Contabilidad,6.61,92
360,José López,Contabilidad,27,Masculino,8,2176,Python,6.0,78
361,Camila Ramírez,Contabilidad,35,Femenino,5,4271,Investigación,7.45,73
361,Camila Ramírez,Contabilidad,35,Femenino,5,4730,Inglés,9.5,75
362,Luis Ruiz,Educación,35,Femenino,7,1921,Base de Datos,7.5,77
363,Camila Torres,Contabilidad,19,Femenino,2,3222,Matemáticas,6.51,65
365,María Vega,Contabilidad,35,Femenino,3,3168,Contabilidad,8.04,92
365,María Vega,Contabilidad,35,Femenino,3,4114,Contabilidad,6.66,86
365,María Vega,Contabilidad,35,Femenino,3,4777,Administración,5.57,90
367,Andrés López,Educación,25,Masculino,2,2061,Investigación,7.41,79
367,Andrés López,Educación,25,Masculino,2,2427,Matemáticas,5.18,69
370,María Castillo,Contabilidad,27,Masculino,2,1825,Base de Datos,9.18,82
371,Sofía López,Psicología,19,Masculino,7,4735,Auditoría,9.63,100
372,Carlos Pérez,Derecho,33,Masculino,5,4870,Python,7.54,100
373,Ana Pérez,Contabilidad,21,Femenino,5,341,Matemáticas,6.98,98
373,Ana Pérez,Contabilidad,21,Femenino,5,1915,Python,6.27,99
374,Daniela Vega,Psicología,33,Masculino,9,1637,Auditoría,5.87,64
374,Daniela Vega,Psicología,33,Masculino,9,2534,Programación,6.19,62
374,Daniela Vega,Psicología,33,Masculino,9,3068,Contabilidad,7.24,74
375,Daniela Castillo,Administración,21,Femenino,3,610,Auditoría,9.32,69
375,Daniela Castillo,Administración,21,Femenino,3,2357,Administración,8.39,74
375,Daniela Castillo,Administración,21,Femenino,3,2618,Python,6.57,79
376,Daniela Castillo,Educación,23,Masculino,6,14,Matemáticas,8.87,65
376,Daniela Castillo,Educación,23,Masculino,6,1039,Base de Datos,7.46,86
376,Daniela Castillo,Educación,23,Masculino,6,1630,Matemáticas,8.51,68
377,José Ruiz,Educación,24,Masculino,10,252,Administración,8.98,78
377,José Ruiz,Educación,24,Masculino,10,748,Estadística,8.13,89
386,Daniela Vega,Educación,24,Masculino,10,1999,Python,6.79,76
388,Sofía Gómez,Sistemas,35,Masculino,10,1713,Base de Datos,6.77,89
389,Andrés Torres,Administración,28,Femenino,2,4960,Administración,6.67,88
391,Daniela Torres,Psicología,31,Femenino,10,1243,Investigación,5.49,70
392,Ana Vega,Derecho,27,Masculino,7,2763,Python,5.69,80
394,Pedro Díaz,Educación,20,Masculino,2,3456,Matemáticas,9.9,60
394,Pedro Díaz,Educación,20,Masculino,2,4820,Inglés,7.77,100
398,Andrés Morales,Psicología,22,Masculino,1,620,Python,7.06,100
399,Ana Castillo,Derecho,35,Femenino,9,987,Auditoría,9.97,66
401,José López,Educación,21,Masculino,7,1452,Base de Datos,5.74,82
402,Sofía Pérez,Administración,24,Masculino,2,265,Auditoría,8.73,78
402,Sofía Pérez,Administración,24,Masculino,2,1455,Estadística,7.08,71
404,Pedro Ramírez,Administración,35,Masculino,1,1429,Matemáticas,6.46,85
404,Pedro Ramírez,Administración,35,Masculino,1,4774,Estadística,5.62,68
407,María Morales,Contabilidad,26,Masculino,9,938,Base de Datos,9.27,73
407,María Morales,Contabilidad,26,Masculino,9,1287,Programación,5.11,66
407,María Morales,Contabilidad,26,Masculino,9,2975,Matemáticas,5.57,62
408,Sofía Torres,Educación,31,Femenino,1,4921,Estadística,8.16,74
409,Camila Morales,Psicología,28,Femenino,7,2834,Contabilidad,5.69,78
411,María Castillo,Educación,22,Femenino,1,3995,Contabilidad,5.4,76
416,Sofía Vega,Administración,33,Masculino,6,4267,Programación,9.29,94
417,José Pérez,Administración,24,Masculino,8,1078,Auditoría,9.22,79
418,María Ruiz,Educación,24,Femenino,4,2502,Investigación,7.04,79
421,Luis Ramírez,Contabilidad,24,Femenino,6,4059,Auditoría,6.5,76
423,José Vega,Psicología,31,Femenino,3,599,Contabilidad,6.89,98
423,José Vega,Psicología,31,Femenino,3,1690,Estadística,6.91,89
423,José Vega,Psicología,31,Femenino,3,2536,Matemáticas,9.95,73
425,Andrés Díaz,Contabilidad,33,Femenino,8,754,Investigación,8.13,74
425,Andrés Díaz,Contabilidad,33,Femenino,8,2086,Matemáticas,6.2,98
427,Andrés Pérez,Psicología,19,Masculino,1,150,Administración,6.12,64
427,Andrés Pérez,Psicología,19,Masculino,1,1888,Base de Datos,8.15,68
428,Ana Morales,Administración,25,Masculino,3,398,Inglés,9.37,95
428,Ana Morales,Administración,25,Masculino,3,2148,Contabilidad,9.25,85
428,Ana Morales,Administración,25,Masculino,3,3999,Auditoría,8.27,71
429,Ana López,Psicología,32,Femenino,1,2955,Contabilidad,5.16,82
430,Sofía Ruiz,Derecho,33,Masculino,1,3606,Investigación,8.69,93
431,Andrés Vega,Derecho,18,Masculino,9,1581,Base de Datos,7.32,90
434,Sofía Vega,Contabilidad,29,Femenino,7,3563,Administración,7.94,64
436,José Gómez,Educación,19,Masculino,7,1541,Python,8.52,82
437,Pedro Morales,Psicología,33,Masculino,1,403,Investigación,7.51,75
437,Pedro Morales,Psicología,33,Masculino,1,4936,Auditoría,5.68,62
438,Carlos Gómez,Derecho,31,Femenino,10,4376,Estadística,8.34,88
438,Carlos Gómez,Derecho,31,Femenino,10,4915,Contabilidad,8.61,83
439,Luis Vega,Sistemas,25,Masculino,10,4619,Estadística,8.03,65
439,Luis Vega,Sistemas,25,Masculino,10,4817,Matemáticas,7.64,74
440,Daniela Castillo,Sistemas,20,Femenino,9,645,Estadística,7.19,64
440,Daniela Castillo,Sistemas,20,Femenino,9,716,Administración,9.76,91
440,Daniela Castillo,Sistemas,20,Femenino,9,963,Auditoría,7.9,99
440,Daniela Castillo,Sistemas,20,Femenino,9,4799,Python,8.47,87
441,Sofía Pérez,Administración,28,Masculino,4,4642,Investigación,5.62,99
443,Carlos Ruiz,Administración,30,Femenino,7,966,Base de Datos,5.69,72
446,Ana Castillo,Derecho,33,Masculino,6,1116,Programación,7.31,95
446,Ana Castillo,Derecho,33,Masculino,6,1580,Contabilidad,8.78,67
446,Ana Castillo,Derecho,33,Masculino,6,2141,Administración,7.6,75
447,Andrés Morales,Derecho,23,Femenino,2,187,Programación,6.46,68
447,Andrés Morales,Derecho,23,Femenino,2,892,Administración,5.02,65
448,Sofía Castillo,Administración,20,Masculino,5,1022,Python,8.22,70
448,Sofía Castillo,Administración,20,Masculino,5,1926,Matemáticas,5.92,90
448,Sofía Castillo,Administración,20,Masculino,5,2164,Investigación,6.72,72
449,Carlos Morales,Educación,22,Femenino,6,342,Python,6.02,73
449,Carlos Morales,Educación,22,Femenino,6,2146,Contabilidad,8.05,87
452,Pedro Ramírez,Psicología,35,Femenino,2,3601,Programación,9.16,72
454,Sofía Díaz,Derecho,18,Femenino,7,3371,Investigación,6.77,68
454,Sofía Díaz,Derecho,18,Femenino,7,4361,Programación,9.42,83
455,Pedro Gómez,Educación,35,Masculino,10,793,Inglés,9.3,70
458,Carlos Morales,Contabilidad,31,Femenino,8,2591,Base de Datos,5.59,69
459,Luis Díaz,Contabilidad,25,Femenino,10,20,Matemáticas,9.11,80
459,Luis Díaz,Contabilidad,25,Femenino,10,1481,Programación,6.5,80
460,Sofía López,Derecho,21,Masculino,5,1293,Contabilidad,8.88,64
460,Sofía López,Derecho,21,Masculino,5,3161,Inglés,8.19,63
466,María Ruiz,Psicología,23,Masculino,8,951,Auditoría,7.02,80
468,Carlos Castillo,Administración,26,Masculino,7,2645,Matemáticas,8.5,95
468,Carlos Castillo,Administración,26,Masculino,7,2959,Estadística,7.77,78
470,Andrés Morales,Psicología,19,Femenino,9,2163,Matemáticas,7.54,95
472,Sofía Pérez,Psicología,30,Femenino,7,2473,Administración,5.03,89
472,Sofía Pérez,Psicología,30,Femenino,7,4324,Contabilidad,6.19,73
473,Luis Pérez,Sistemas,26,Masculino,9,931,Matemáticas,5.17,63
475,Pedro Ramírez,Educación,34,Masculino,6,784,Matemáticas,5.43,87
475,Pedro Ramírez,Educación,34,Masculino,6,2932,Matemáticas,6.16,97
479,Daniela Ramírez,Contabilidad,20,Femenino,1,3647,Investigación,8.84,67
480,Luis Pérez,Contabilidad,21,Masculino,4,64,Auditoría,8.68,63
480,Luis Pérez,Contabilidad,21,Masculino,4,851,Inglés,7.65,97
482,Pedro Ramírez,Administración,30,Masculino,3,1913,Python,6.66,75
482,Pedro Ramírez,Administración,30,Masculino,3,2387,Administración,5.76,73
486,Camila López,Derecho,21,Femenino,8,736,Contabilidad,9.34,68
488,Luis Díaz,Contabilidad,32,Masculino,5,863,Python,5.74,69
489,Sofía Ruiz,Sistemas,22,Femenino,2,1667,Contabilidad,5.68,89
489,Sofía Ruiz,Sistemas,22,Femenino,2,3924,Investigación,5.21,80
491,Andrés Morales,Derecho,22,Femenino,7,3964,Python,5.56,99
492,Carlos Ramírez,Educación,35,Masculino,9,1244,Matemáticas,9.07,90
492,Carlos Ramírez,Educación,35,Masculino,9,2600,Python,8.02,71
493,Carlos Ramírez,Contabilidad,22,Masculino,6,4534,Auditoría,8.66,68
494,Daniela Ruiz,Sistemas,29,Masculino,8,2776,Matemáticas,5.07,73
494,Daniela Ruiz,Sistemas,29,Masculino,8,3394,Programación,6.87,96
496,Daniela Morales,Educación,32,Femenino,3,2158,Base de Datos,6.56,87
498,José López,Psicología,27,Masculino,8,1331,Administración,7.79,86
498,José López,Psicología,27,Masculino,8,4835,Estadística,8.03,84
499,Sofía Ramírez,Psicología,34,Masculino,10,307,Inglés,9.24,87
499,Sofía Ramírez,Psicología,34,Masculino,10,2978,Contabilidad,9.88,61
499,Sofía Ramírez,Psicología,34,Masculino,10,3064,Programación,8.86,76
499,Sofía Ramírez,Psicología,34,Masculino,10,3575,Programación,5.3,83
500,Luis Castillo,Psicología,29,Masculino,8,4854,Contabilidad,9.97,80
502,Ana Ramírez,Contabilidad,29,Masculino,8,3432,Auditoría,9.01,78
502,Ana Ramírez,Contabilidad,29,Masculino,8,4247,Inglés,6.13,68
503,Luis López,Administración,29,Femenino,3,2504,Programación,7.14,63
504,Sofía Torres,Administración,24,Masculino,10,4645,Inglés,8.59,65
509,Sofía Castillo,Educación,31,Femenino,8,553,Estadística,7.33,70
511,Daniela Ramírez,Contabilidad,18,Masculino,8,817,Investigación,8.31,68
511,Daniela Ramírez,Contabilidad,18,Masculino,8,2920,Matemáticas,7.47,96
512,Camila Gómez,Psicología,30,Masculino,7,1602,Investigación,6.94,63
513,María Ramírez,Contabilidad,28,Femenino,6,4415,Python,5.58,84
516,Carlos Ramírez,Derecho,18,Femenino,4,3939,Contabilidad,8.15,77
516,Carlos Ramírez,Derecho,18,Femenino,4,4214,Auditoría,9.79,66
516,Carlos Ramírez,Derecho,18,Femenino,4,4562,Base de Datos,6.0,69
517,Carlos Castillo,Administración,26,Masculino,6,1623,Programación,8.22,91
518,José Gómez,Contabilidad,23,Masculino,7,2272,Matemáticas,9.79,66
518,José Gómez,Contabilidad,23,Masculino,7,3760,Python,7.24,86
519,José López,Derecho,20,Masculino,1,1102,Auditoría,5.23,64
519,José López,Derecho,20,Masculino,1,3838,Base de Datos,6.08,85
521,Daniela Pérez,Sistemas,28,Masculino,7,1988,Contabilidad,9.46,86
521,Daniela Pérez,Sistemas,28,Masculino,7,2413,Programación,5.92,61
522,Carlos Ramírez,Sistemas,25,Femenino,2,3342,Base de Datos,7.61,63
522,Carlos Ramírez,Sistemas,25,Femenino,2,3564,Programación,7.07,70
523,Luis Gómez,Contabilidad,29,Femenino,3,1261,Inglés,7.74,61
523,Luis Gómez,Contabilidad,29,Femenino,3,3556,Administración,5.33,77
524,Pedro Torres,Educación,22,Masculino,9,1633,Estadística,5.57,98
527,Luis Torres,Sistemas,30,Femenino,7,2738,Inglés,5.84,62
529,Andrés Ruiz,Psicología,27,Masculino,5,2652,Administración,6.71,98
532,María Ramírez,Educación,20,Masculino,6,2191,Base de Datos,7.54,92
532,María Ramírez,Educación,20,Masculino,6,4653,Administración,7.21,82
537,Andrés Vega,Psicología,22,Femenino,2,3590,Administración,6.23,69
538,José Gómez,Psicología,24,Masculino,9,1700,Matemáticas,9.46,89
539,Camila Morales,Psicología,20,Femenino,7,310,Base de Datos,6.38,100
539,Camila Morales,Psicología,20,Femenino,7,2147,Estadística,8.39,95
539,Camila Morales,Psicología,20,Femenino,7,4688,Administración,8.92,62
540,María Pérez,Administración,20,Femenino,2,376,Administración,5.47,84
541,Daniela Ruiz,Psicología,19,Femenino,3,3680,Administración,8.12,80
542,Luis Pérez,Educación,22,Masculino,3,783,Contabilidad,8.49,75
542,Luis Pérez,Educación,22,Masculino,3,4051,Matemáticas,7.34,70
545,Camila Morales,Contabilidad,34,Masculino,5,3624,Base de Datos,7.68,70
546,Sofía Gómez,Derecho,32,Femenino,1,3954,Matemáticas,9.06,76
547,Daniela Ruiz,Administración,29,Masculino,5,1324,Python,9.18,68
547,Daniela Ruiz,Administración,29,Masculino,5,1752,Auditoría,8.73,97
548,Luis Ruiz,Educación,21,Masculino,9,3910,Base de Datos,7.91,67
549,Ana Pérez,Sistemas,25,Masculino,8,1692,Programación,8.55,73
549,Ana Pérez,Sistemas,25,Masculino,8,3753,Administración,8.53,98
549,Ana Pérez,Sistemas,25,Masculino,8,3770,Inglés,6.95,72
549,Ana Pérez,Sistemas,25,Masculino,8,3905,Estadística,5.44,82
549,Ana Pérez,Sistemas,25,Masculino,8,4702,Contabilidad,5.83,87
549,Ana Pérez,Sistemas,25,Masculino,8,4843,Investigación,6.73,71
550,Camila Morales,Administración,23,Masculino,9,318,Estadística,9.16,65
550,Camila Morales,Administración,23,Masculino,9,3397,Estadística,7.83,95
550,Camila Morales,Administración,23,Masculino,9,3873,Contabilidad,7.26,67
550,Camila Morales,Administración,23,Masculino,9,4013,Investigación,5.68,78
551,Pedro López,Contabilidad,25,Femenino,6,2863,Python,5.77,67
552,José Gómez,Psicología,29,Masculino,9,4804,Investigación,5.14,65
555,Andrés Ramírez,Sistemas,29,Masculino,5,1460,Investigación,9.22,64
557,Sofía Ramírez,Administración,35,Masculino,3,1592,Python,7.06,93
557,Sofía Ramírez,Administración,35,Masculino,3,2913,Base de Datos,9.84,64
559,Camila Pérez,Educación,30,Femenino,2,1808,Inglés,8.39,71
562,Pedro Díaz,Derecho,20,Masculino,9,4134,Estadística,9.91,67
565,Camila Ramírez,Contabilidad,25,Masculino,4,162,Programación,8.24,60
565,Camila Ramírez,Contabilidad,25,Masculino,4,3693,Base de Datos,5.67,79
566,Carlos Ruiz,Sistemas,22,Masculino,3,571,Inglés,5.16,86
572,Ana Morales,Derecho,35,Masculino,2,233,Contabilidad,8.86,86
577,Ana Ramírez,Sistemas,23,Femenino,7,3715,Base de Datos,7.91,89
578,Daniela Pérez,Derecho,31,Masculino,6,3488,Matemáticas,9.82,77
581,Pedro Vega,Derecho,19,Masculino,5,1329,Python,9.65,73
581,Pedro Vega,Derecho,19,Masculino,5,4347,Estadística,9.35,100
582,Pedro Torres,Derecho,24,Masculino,9,47,Python,6.14,62
584,Daniela Díaz,Psicología,34,Femenino,7,964,Inglés,9.45,92
584,Daniela Díaz,Psicología,34,Femenino,7,2320,Investigación,9.42,67
585,José Torres,Sistemas,28,Masculino,1,2983,Investigación,9.38,69
589,Carlos López,Psicología,28,Femenino,10,2392,Programación,8.63,78
591,Andrés Castillo,Administración,33,Masculino,2,347,Investigación,9.31,62
591,Andrés Castillo,Administración,33,Masculino,2,2552,Investigación,6.23,85
594,Carlos Díaz,Sistemas,18,Masculino,10,4929,Investigación,9.71,94
596,Pedro Ruiz,Sistemas,28,Femenino,6,4364,Administración,9.7,73
596,Pedro Ruiz,Sistemas,28,Femenino,6,4471,Auditoría,5.69,96
596,Pedro Ruiz,Sistemas,28,Femenino,6,4549,Matemáticas,5.66,67
596,Pedro Ruiz,Sistemas,28,Femenino,6,4898,Administración,5.15,97
597,Carlos Torres,Educación,31,Femenino,6,121,Inglés,7.07,100
597,Carlos Torres,Educación,31,Femenino,6,4470,Programación,8.26,71
598,Carlos Vega,Educación,29,Masculino,10,2142,Auditoría,8.1,66
600,Ana Ruiz,Derecho,19,Masculino,10,1117,Contabilidad,8.36,76
600,Ana Ruiz,Derecho,19,Masculino,10,4254,Base de Datos,7.08,87
603,Luis Díaz,Derecho,18,Femenino,4,309,Estadística,6.61,69
603,Luis Díaz,Derecho,18,Femenino,4,4353,Matemáticas,7.26,81
605,Ana Morales,Derecho,31,Masculino,7,462,Base de Datos,9.86,64
605,Ana Morales,Derecho,31,Masculino,7,2594,Inglés,9.19,70
605,Ana Morales,Derecho,31,Masculino,7,3016,Administración,9.75,86
607,Daniela Ruiz,Educación,25,Masculino,8,3043,Administración,9.46,62
608,Luis Pérez,Contabilidad,18,Femenino,5,4268,Matemáticas,7.7,65
610,Luis Vega,Sistemas,28,Femenino,1,2136,Matemáticas,5.98,81
610,Luis Vega,Sistemas,28,Femenino,1,3041,Administración,5.78,81
610,Luis Vega,Sistemas,28,Femenino,1,4162,Programación,6.82,91
613,Andrés Castillo,Educación,27,Femenino,4,245,Inglés,8.91,76
614,Luis Pérez,Derecho,35,Femenino,3,1024,Inglés,6.6,81
614,Luis Pérez,Derecho,35,Femenino,3,4641,Base de Datos,5.13,90
615,Ana Díaz,Sistemas,31,Masculino,5,440,Investigación,6.82,70
615,Ana Díaz,Sistemas,31,Masculino,5,1001,Estadística,9.52,74
615,Ana Díaz,Sistemas,31,Masculino,5,2767,Contabilidad,6.65,99
617,Carlos Castillo,Sistemas,33,Masculino,5,275,Base de Datos,8.77,74
618,Pedro Ramírez,Derecho,26,Masculino,9,3714,Python,8.62,81
623,Ana Morales,Psicología,31,Femenino,10,1217,Programación,9.66,90
624,María Ramírez,Contabilidad,20,Femenino,1,3831,Contabilidad,7.09,61
624,María Ramírez,Contabilidad,20,Femenino,1,4122,Contabilidad,7.68,94
624,María Ramírez,Contabilidad,20,Femenino,1,4816,Base de Datos,8.65,70
625,Andrés Ruiz,Psicología,22,Masculino,8,4228,Estadística,7.83,68
626,Carlos Torres,Administración,24,Masculino,1,2719,Matemáticas,8.44,84
627,Pedro Gómez,Educación,31,Masculino,3,1130,Estadística,9.46,92
627,Pedro Gómez,Educación,31,Masculino,3,3001,Administración,8.27,98
628,Sofía Castillo,Contabilidad,20,Masculino,7,4286,Base de Datos,5.88,78
629,Andrés Morales,Psicología,28,Femenino,9,4827,Estadística,5.7,72
630,Daniela Pérez,Educación,34,Femenino,2,3895,Matemáticas,7.41,75
630,Daniela Pérez,Educación,34,Femenino,2,4334,Estadística,9.59,99
631,Pedro Torres,Administración,21,Masculino,10,641,Contabilidad,5.81,75
631,Pedro Torres,Administración,21,Masculino,10,664,Administración,6.26,75
632,Luis Castillo,Psicología,29,Femenino,5,792,Inglés,7.28,83
632,Luis Castillo,Psicología,29,Femenino,5,1151,Programación,8.22,73
633,Pedro Ramírez,Psicología,33,Masculino,3,386,Contabilidad,9.22,66
633,Pedro Ramírez,Psicología,33,Masculino,3,1356,Administración,8.96,71
633,Pedro Ramírez,Psicología,33,Masculino,3,3221,Matemáticas,5.69,72
635,Camila López,Sistemas,33,Femenino,6,3108,Investigación,5.64,60
635,Camila López,Sistemas,33,Femenino,6,3130,Auditoría,5.76,73
637,Luis López,Administración,27,Femenino,6,1775,Python,8.87,87
638,José Morales,Psicología,20,Masculino,8,2612,Administración,8.02,81
639,María Morales,Educación,33,Femenino,1,1334,Matemáticas,9.8,66
639,María Morales,Educación,33,Femenino,1,4488,Auditoría,5.32,100
640,Andrés Torres,Sistemas,27,Femenino,3,561,Auditoría,5.56,95
641,Andrés Ruiz,Sistemas,23,Masculino,4,2909,Base de Datos,8.91,79
643,María Castillo,Contabilidad,32,Femenino,2,644,Programación,8.73,82
643,María Castillo,Contabilidad,32,Femenino,2,1223,Inglés,8.07,94
644,Ana López,Contabilidad,33,Femenino,3,1774,Investigación,8.45,67
644,Ana López,Contabilidad,33,Femenino,3,3270,Inglés,7.81,82
644,Ana López,Contabilidad,33,Femenino,3,4778,Investigación,8.41,63
645,Daniela Ruiz,Psicología,29,Femenino,3,354,Investigación,9.35,81
645,Daniela Ruiz,Psicología,29,Femenino,3,3782,Administración,7.32,69
646,José Gómez,Contabilidad,18,Femenino,1,12,Programación,6.47,100
646,José Gómez,Contabilidad,18,Femenino,1,39,Estadística,8.66,64
646,José Gómez,Contabilidad,18,Femenino,1,2709,Auditoría,6.91,68
647,Carlos Ruiz,Administración,25,Masculino,4,4979,Administración,5.55,73
649,Carlos Torres,Psicología,18,Masculino,5,1254,Base de Datos,6.72,80
649,Carlos Torres,Psicología,18,Masculino,5,1957,Inglés,6.5,68
650,Sofía Castillo,Educación,26,Femenino,7,408,Python,6.28,69
651,Camila Ramírez,Contabilidad,24,Femenino,5,2291,Python,5.69,91
652,Andrés Ruiz,Derecho,21,Masculino,9,2456,Estadística,8.65,65
652,Andrés Ruiz,Derecho,21,Masculino,9,2971,Contabilidad,9.49,95
656,Sofía Morales,Educación,28,Masculino,1,2308,Administración,6.99,70
